date,date_dt,season,block_id,cultivar,file,eta_mm,eto_mm,ndvi
2025-03-26,2025-03-26,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-03-26_10m.tif,1.8392009,3.407177,
2025-03-27,2025-03-27,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-03-27_10m.tif,2.500505,4.632319,
2025-03-28,2025-03-28,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-03-28_10m.tif,2.360337,4.3726044,
2025-03-29,2025-03-29,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-03-29_10m.tif,1.7689933,3.2771308,
2025-03-30,2025-03-30,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-03-30_10m.tif,1.6922228,3.1349318,
2025-03-31,2025-03-31,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-03-31_10m.tif,1.8582449,3.4424584,
2025-04-01,2025-04-01,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-01_10m.tif,1.5194638,2.9866498,0.5569995045661926
2025-04-02,2025-04-02,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-02_10m.tif,2.122828,4.172799,
2025-04-03,2025-04-03,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-03_10m.tif,2.328945,4.5780625,
2025-04-04,2025-04-04,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-04_10m.tif,2.2947955,4.186709,0.5647936463356018
2025-04-05,2025-04-05,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-05_10m.tif,2.233904,4.0754437,
2025-04-06,2025-04-06,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-06_10m.tif,2.4426782,4.456567,
2025-04-07,2025-04-07,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-07_10m.tif,1.9511147,3.5597775,
2025-04-08,2025-04-08,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-08_10m.tif,0.52581185,0.9593428,
2025-04-09,2025-04-09,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-09_10m.tif,0.86435544,1.5769413,
2025-04-10,2025-04-10,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-10_10m.tif,1.5989078,2.917099,
2025-04-11,2025-04-11,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-11_10m.tif,1.8489404,3.3732991,
2025-04-12,2025-04-12,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-12_10m.tif,0.8553407,1.5605214,
2025-04-13,2025-04-13,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-13_10m.tif,1.180427,2.153511,
2025-04-14,2025-04-14,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-14_10m.tif,1.1932861,2.1770236,
2025-04-15,2025-04-15,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-15_10m.tif,1.7560513,3.2036028,
2025-04-16,2025-04-16,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-16_10m.tif,1.7012223,3.1037297,
2025-04-17,2025-04-17,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-17_10m.tif,1.8315097,3.3414884,
2025-04-18,2025-04-18,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-18_10m.tif,1.995996,3.641619,
2025-04-19,2025-04-19,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-19_10m.tif,1.4918793,2.7218673,
2025-04-20,2025-04-20,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-20_10m.tif,1.6072103,2.9322493,
2025-04-21,2025-04-21,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-21_10m.tif,1.170133,2.431099,0.520244836807251
2025-04-22,2025-04-22,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-22_10m.tif,1.4313302,2.9738483,
2025-04-23,2025-04-23,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-23_10m.tif,1.365342,2.8368237,
2025-04-24,2025-04-24,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-24_10m.tif,1.4170104,2.6417866,0.6400805711746216
2025-04-25,2025-04-25,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-25_10m.tif,1.4508262,2.7048323,
2025-04-26,2025-04-26,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-26_10m.tif,1.5923777,2.9687786,
2025-04-27,2025-04-27,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-27_10m.tif,2.0320575,3.788513,
2025-04-28,2025-04-28,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-28_10m.tif,1.4812512,2.761597,
2025-04-29,2025-04-29,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-29_10m.tif,0.8334686,1.5538808,
2025-04-30,2025-04-30,2024_2025,R5b,CabernetSauvignon,ETa_Tokara_2025-04-30_10m.tif,0.9488061,1.7688913,
2022-08-13,2022-08-13,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-13_10m.tif,0.6987959,1.7020689,0.5397999286651611
2022-08-14,2022-08-14,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-14_10m.tif,0.5784054,1.4088181,
2022-08-15,2022-08-15,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-15_10m.tif,0.8241388,2.0075297,
2022-08-16,2022-08-16,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-16_10m.tif,0.9991837,2.434056,
2022-08-17,2022-08-17,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-17_10m.tif,0.39429584,0.9606654,
2022-08-18,2022-08-18,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-18_10m.tif,0.38908294,0.947816,
2022-08-19,2022-08-19,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-19_10m.tif,0.5328644,1.2978029,
2022-08-20,2022-08-20,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-20_10m.tif,0.6601538,1.6079313,
2022-08-21,2022-08-21,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-21_10m.tif,0.83195376,2.0266042,
2022-08-22,2022-08-22,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-22_10m.tif,0.9490857,2.311977,
2022-08-23,2022-08-23,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-23_10m.tif,1.3625823,3.3714926,0.5179893374443054
2022-08-24,2022-08-24,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-24_10m.tif,1.3191133,3.2641485,
2022-08-25,2022-08-25,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-25_10m.tif,0.68209535,1.687641,
2022-08-26,2022-08-26,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-26_10m.tif,0.8580973,2.123121,
2022-08-27,2022-08-27,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-27_10m.tif,0.72191924,1.7861841,
2022-08-28,2022-08-28,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-28_10m.tif,0.6909353,1.7095823,
2022-08-29,2022-08-29,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-29_10m.tif,0.86054,2.1291757,
2022-08-30,2022-08-30,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-30_10m.tif,1.5298545,3.785112,
2022-08-31,2022-08-31,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-08-31_10m.tif,1.9311982,4.7784843,
2022-09-01,2022-09-01,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-01_10m.tif,1.6089029,3.9810684,
2022-09-02,2022-09-02,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-02_10m.tif,0.90112466,2.2295942,
2022-09-03,2022-09-03,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-03_10m.tif,0.9927119,2.4562664,
2022-09-04,2022-09-04,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-04_10m.tif,0.76732445,1.8985298,
2022-09-05,2022-09-05,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-05_10m.tif,0.81274503,2.0109217,
2022-09-06,2022-09-06,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-06_10m.tif,0.9837174,2.4340005,
2022-09-07,2022-09-07,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-07_10m.tif,1.4072818,3.4174716,0.5519245862960815
2022-09-08,2022-09-08,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-08_10m.tif,1.3048904,3.1689055,
2022-09-09,2022-09-09,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-09_10m.tif,1.2210132,2.965147,
2022-09-10,2022-09-10,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-10_10m.tif,0.6638297,1.6121174,
2022-09-11,2022-09-11,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-11_10m.tif,0.7273689,1.7663155,
2022-09-12,2022-09-12,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-12_10m.tif,1.0653608,2.5957222,0.5614551901817322
2022-09-13,2022-09-13,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-13_10m.tif,1.447885,3.5278206,
2022-09-14,2022-09-14,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-14_10m.tif,1.7050897,4.1545725,
2022-09-15,2022-09-15,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-15_10m.tif,1.373208,3.3460414,
2022-09-16,2022-09-16,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-16_10m.tif,1.1819761,2.880053,
2022-09-17,2022-09-17,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-17_10m.tif,0.6248904,1.5225502,
2022-09-18,2022-09-18,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-18_10m.tif,0.9743847,2.374018,
2022-09-19,2022-09-19,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-19_10m.tif,1.0956355,2.6694832,
2022-09-20,2022-09-20,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-20_10m.tif,1.248448,3.041912,
2022-09-21,2022-09-21,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-21_10m.tif,1.5666562,3.8172476,
2022-09-22,2022-09-22,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-22_10m.tif,1.1062504,2.6953745,
2022-09-23,2022-09-23,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-23_10m.tif,0.97222733,2.36883,
2022-09-24,2022-09-24,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-24_10m.tif,1.1120386,2.7095306,
2022-09-25,2022-09-25,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-25_10m.tif,1.2563486,3.0611494,
2022-09-26,2022-09-26,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-26_10m.tif,1.0386199,2.5305874,
2022-09-27,2022-09-27,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-27_10m.tif,-151.27307,3.485853,-152.14234924316406
2022-09-28,2022-09-28,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-28_10m.tif,-151.28093,3.4662042,
2022-09-29,2022-09-29,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-29_10m.tif,-151.31346,3.3841283,
2022-09-30,2022-09-30,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-09-30_10m.tif,-151.5616,2.7589526,
2022-10-01,2022-10-01,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-01_10m.tif,-151.31638,3.3768198,
2022-10-02,2022-10-02,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-02_10m.tif,1.8404256,4.564903,0.47212016582489014
2022-10-03,2022-10-03,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-03_10m.tif,1.0973723,2.7218082,
2022-10-04,2022-10-04,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-04_10m.tif,1.3024734,3.2306113,
2022-10-05,2022-10-05,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-05_10m.tif,1.4071885,3.490375,
2022-10-06,2022-10-06,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-06_10m.tif,0.94611835,2.3466322,
2022-10-07,2022-10-07,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-07_10m.tif,2.1876476,5.508773,0.46906960010528564
2022-10-08,2022-10-08,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-08_10m.tif,1.8048005,4.5448956,
2022-10-09,2022-10-09,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-09_10m.tif,2.0231147,5.0946317,
2022-10-10,2022-10-10,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-10_10m.tif,1.5455282,3.8920825,
2022-10-11,2022-10-11,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-11_10m.tif,1.6259629,4.0944276,
2022-10-12,2022-10-12,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-12_10m.tif,1.8262779,3.8785698,0.409027636051178
2022-10-13,2022-10-13,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-13_10m.tif,1.334543,2.8342614,
2022-10-14,2022-10-14,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-14_10m.tif,2.291853,4.8673124,
2022-10-15,2022-10-15,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-15_10m.tif,1.4339718,3.0454152,
2022-10-16,2022-10-16,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-16_10m.tif,2.1677873,4.603818,
2022-10-17,2022-10-17,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-17_10m.tif,2.0399692,4.332376,
2022-10-18,2022-10-18,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-18_10m.tif,2.0665543,4.3888535,
2022-10-19,2022-10-19,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-19_10m.tif,2.4637525,5.2323866,
2022-10-20,2022-10-20,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-20_10m.tif,1.9548423,4.1515994,
2022-10-21,2022-10-21,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-21_10m.tif,2.268227,4.8171806,
2022-10-22,2022-10-22,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-22_10m.tif,2.3942788,6.1826224,0.34874510765075684
2022-10-23,2022-10-23,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-23_10m.tif,2.2884867,5.909475,
2022-10-24,2022-10-24,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-24_10m.tif,1.9966938,5.1559954,
2022-10-25,2022-10-25,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-25_10m.tif,1.5267849,3.9425497,
2022-10-26,2022-10-26,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-26_10m.tif,2.2035582,5.6901827,
2022-10-27,2022-10-27,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-27_10m.tif,1.8919473,4.658164,0.29179275035858154
2022-10-28,2022-10-28,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-28_10m.tif,2.5112035,6.182782,
2022-10-29,2022-10-29,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-29_10m.tif,2.1394732,5.2675605,
2022-10-30,2022-10-30,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-30_10m.tif,1.3578985,3.343152,
2022-10-31,2022-10-31,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-10-31_10m.tif,2.494868,6.142487,
2022-11-01,2022-11-01,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-01_10m.tif,2.9452906,7.7058907,0.267822265625
2022-11-02,2022-11-02,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-02_10m.tif,1.8451331,4.8276253,
2022-11-03,2022-11-03,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-03_10m.tif,1.7878199,4.677495,
2022-11-04,2022-11-04,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-04_10m.tif,1.8695295,4.8911915,
2022-11-05,2022-11-05,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-05_10m.tif,1.5463701,4.045767,
2022-11-06,2022-11-06,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-06_10m.tif,2.3497071,5.8295083,0.22792306542396545
2022-11-07,2022-11-07,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-07_10m.tif,1.9168272,4.755542,
2022-11-08,2022-11-08,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-08_10m.tif,1.6642197,4.1288385,
2022-11-09,2022-11-09,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-09_10m.tif,1.4774779,3.665539,
2022-11-10,2022-11-10,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-10_10m.tif,2.4575562,6.097074,
2022-11-11,2022-11-11,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-11_10m.tif,1.8855561,5.1042924,0.24664324522018433
2022-11-12,2022-11-12,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-12_10m.tif,1.6964871,4.5921593,
2022-11-13,2022-11-13,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-13_10m.tif,1.5950134,4.317666,
2022-11-14,2022-11-14,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-14_10m.tif,2.139434,5.7914786,
2022-11-15,2022-11-15,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-15_10m.tif,1.9024179,5.1497083,
2022-11-16,2022-11-16,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-16_10m.tif,1.510501,4.088802,
2022-11-17,2022-11-17,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-17_10m.tif,1.7360725,4.6995096,
2022-11-18,2022-11-18,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-18_10m.tif,1.6751362,4.5346,
2022-11-19,2022-11-19,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-19_10m.tif,1.5044861,4.072578,
2022-11-20,2022-11-20,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-20_10m.tif,2.0049238,5.4273205,
2022-11-21,2022-11-21,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-21_10m.tif,2.1540728,5.3162236,0.19074569642543793
2022-11-22,2022-11-22,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-22_10m.tif,2.1276352,5.250974,
2022-11-23,2022-11-23,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-23_10m.tif,1.7817471,4.397341,
2022-11-24,2022-11-24,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-24_10m.tif,1.3886294,3.4271343,
2022-11-25,2022-11-25,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-25_10m.tif,2.3601592,5.824841,
2022-11-26,2022-11-26,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-26_10m.tif,2.7481692,6.683989,0.18001416325569153
2022-11-27,2022-11-27,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-27_10m.tif,3.1968668,7.775285,
2022-11-28,2022-11-28,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-28_10m.tif,3.0354233,7.382609,
2022-11-29,2022-11-29,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-29_10m.tif,2.6901755,6.5428977,
2022-11-30,2022-11-30,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-11-30_10m.tif,2.1878674,5.3212113,
2022-12-01,2022-12-01,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-01_10m.tif,2.1811018,5.304777,
2022-12-02,2022-12-02,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-02_10m.tif,1.6954756,4.1237316,
2022-12-03,2022-12-03,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-03_10m.tif,1.8934454,4.6051984,
2022-12-04,2022-12-04,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-04_10m.tif,2.2752938,5.5339403,
2022-12-05,2022-12-05,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-05_10m.tif,1.7969943,4.3706074,
2022-12-06,2022-12-06,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-06_10m.tif,2.2956777,5.5271916,0.1761394590139389
2022-12-07,2022-12-07,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-07_10m.tif,2.4366646,5.8666296,
2022-12-08,2022-12-08,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-08_10m.tif,3.0480082,7.338533,
2022-12-09,2022-12-09,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-09_10m.tif,2.5680351,6.1829443,
2022-12-10,2022-12-10,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-10_10m.tif,2.1404614,5.153473,
2022-12-11,2022-12-11,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-11_10m.tif,2.2356837,5.382788,
2022-12-12,2022-12-12,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-12_10m.tif,1.511553,3.6393082,
2022-12-13,2022-12-13,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-13_10m.tif,1.839769,4.4295616,
2022-12-14,2022-12-14,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-14_10m.tif,2.0203917,4.8644066,
2022-12-15,2022-12-15,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-15_10m.tif,2.7748442,6.6808467,
2022-12-16,2022-12-16,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-16_10m.tif,1.3131995,3.1617205,
2022-12-17,2022-12-17,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-17_10m.tif,2.0617752,4.9640465,
2022-12-18,2022-12-18,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-18_10m.tif,2.1426635,5.1588173,
2022-12-19,2022-12-19,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-19_10m.tif,1.7414329,4.1928134,
2022-12-20,2022-12-20,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-20_10m.tif,2.2410982,5.3958044,
2022-12-21,2022-12-21,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-21_10m.tif,2.8877778,6.8950596,0.18630556762218475
2022-12-22,2022-12-22,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-22_10m.tif,2.6233027,6.263578,
2022-12-23,2022-12-23,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-23_10m.tif,1.3746018,3.282102,
2022-12-24,2022-12-24,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-24_10m.tif,1.7868526,4.2664337,
2022-12-25,2022-12-25,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-25_10m.tif,1.96223,4.685173,
2022-12-26,2022-12-26,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-26_10m.tif,2.6812577,6.2687607,0.21596728265285492
2022-12-27,2022-12-27,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-27_10m.tif,2.507769,5.863135,
2022-12-28,2022-12-28,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-28_10m.tif,2.3840628,5.5739603,
2022-12-29,2022-12-29,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-29_10m.tif,2.3596587,5.516953,
2022-12-30,2022-12-30,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-30_10m.tif,3.1119301,7.275704,
2022-12-31,2022-12-31,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2022-12-31_10m.tif,3.5036464,8.345622,0.22922931611537933
2023-01-01,2023-01-01,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-01_10m.tif,3.5502636,8.45669,
2023-01-02,2023-01-02,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-02_10m.tif,3.1090252,7.4057393,
2023-01-03,2023-01-03,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-03_10m.tif,2.6930406,6.414793,
2023-01-04,2023-01-04,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-04_10m.tif,1.751227,4.1713114,
2023-01-05,2023-01-05,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-05_10m.tif,1.951154,4.5574083,0.25256410241127014
2023-01-06,2023-01-06,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-06_10m.tif,2.7895496,6.5157237,
2023-01-07,2023-01-07,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-07_10m.tif,2.9269474,6.836683,
2023-01-08,2023-01-08,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-08_10m.tif,2.9026337,6.779913,
2023-01-09,2023-01-09,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-09_10m.tif,2.7257175,6.3666925,
2023-01-10,2023-01-10,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-10_10m.tif,2.4375787,5.806709,0.2605339288711548
2023-01-11,2023-01-11,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-11_10m.tif,2.144492,5.1085324,
2023-01-12,2023-01-12,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-12_10m.tif,2.3994792,5.715916,
2023-01-13,2023-01-13,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-13_10m.tif,2.4434366,5.8206515,
2023-01-14,2023-01-14,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-14_10m.tif,2.5814435,6.149377,
2023-01-15,2023-01-15,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-15_10m.tif,3.1268702,7.307332,0.2715816795825958
2023-01-16,2023-01-16,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-16_10m.tif,2.9965718,7.0028644,
2023-01-17,2023-01-17,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-17_10m.tif,2.6863892,6.2780647,
2023-01-18,2023-01-18,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-18_10m.tif,2.4908803,5.821089,
2023-01-19,2023-01-19,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-19_10m.tif,2.3118677,5.4027576,
2023-01-20,2023-01-20,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-20_10m.tif,2.501502,5.7545066,0.2794964015483856
2023-01-21,2023-01-21,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-21_10m.tif,2.5428112,5.849533,
2023-01-22,2023-01-22,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-22_10m.tif,2.0985289,4.8275046,
2023-01-23,2023-01-23,2022_2023,R6c,CabernetSauvignon,ETa_Tokara_2023-01-23_10m.tif,2.5613735,5.8922443,
